PHARMACEUT RES	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYSICA C	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.29	0.218	0.356	0.288	0.272	0.293	0.297	0.23	0.25	0.331	0.309	0.309
REMOTE SENS ENVIRON	1.604	1.604	1.604	1.604	1.604	1.604	1.604	1.604	1.604	1.604	1.604	1.437	1.435	1.422	1.51	1.646	1.68	1.936	1.827	1.799	1.977	1.902	1.902
J BONE JOINT SURG AM	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.302	0.225	0.538	0.937	0.632	1.585	1.758	2.094	2.294	2.242	2.193	2.193
MOL REPROD DEV	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.633	0.57	0.641	0.615	0.678	0.693	0.825	0.751	0.703	0.867	0.896	0.896
MED CARE	1.876	1.876	1.876	1.876	1.876	1.876	1.876	1.876	1.876	1.876	1.876	1.734	1.796	1.929	1.938	1.763	1.763	1.794	1.721	1.669	1.867	1.812	1.812
AUST J PLANT PHYSIOL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BONE MARROW TRANSPL	0.642	0.642	0.642	0.642	0.642	0.642	0.642	0.642	0.642	0.642	0.642	0.709	0.802	0.903	1.012	1.027	0.983	1.049	1.073	1.405	1.485	1.571	1.571
TOXICOL APPL PHARM	1.048	1.048	1.048	1.048	1.048	1.048	1.048	1.048	1.048	1.048	1.048	1.074	1.056	1.108	1.048	1.052	1.021	1.009	1.009	0.964	0.880	0.833	0.833
SUPERCOND SCI TECH	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.735	0.587	0.673	0.812	0.812	0.849	0.812	0.835	0.473	0.821	0.746	0.746
ECOL APPL	2.047	2.047	2.047	2.047	2.047	2.047	2.047	2.047	2.047	2.047	2.047	2.088	1.871	2.036	2.234	2.014	2.001	2.058	1.97	1.682	1.711	1.646	1.646
GEOPHYS RES LETT	1.551	1.551	1.551	1.551	1.551	1.551	1.551	1.551	1.551	1.551	1.551	1.636	1.696	1.782	1.939	2.126	2.224	2.173	2.2	2.132	2.108	2.146	2.146
SURF SCI	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.695	0.646	0.65	0.692	0.62	0.64	0.618	0.583	0.534	0.536	0.516	0.460	0.460
PSYCHIAT RES-NEUROIM	1.104	1.104	1.104	1.104	1.104	1.104	1.104	1.104	1.104	1.104	1.104	1.222	1.3	1.025	1.087	1.238	1.0	1.016	0.988	0.893	0.912	0.816	0.816
AM J SURG	0.793	0.793	0.793	0.793	0.793	0.793	0.793	0.793	0.793	0.793	0.793	0.774	0.827	0.901	0.945	0.903	0.926	0.959	1.007	0.948	0.847	0.857	0.857
CELL SIGNAL	1.806	1.806	1.806	1.806	1.806	1.806	1.806	1.806	1.806	1.806	1.806	1.656	1.666	1.556	1.479	1.449	1.493	1.315	1.317	1.192	1.095	1.002	1.002
UROLOGY	0.746	0.746	0.746	0.746	0.746	0.746	0.746	0.746	0.746	0.746	0.746	0.698	0.682	0.707	0.737	0.75	0.703	0.669	0.709	0.668	0.678	0.612	0.612
J RHEUMATOL	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.927	1.212	1.043	1.117	1.07	1.142	0.999	1.013	1.152	1.234	1.249	1.249
J ANAL TOXICOL	0.577	0.577	0.577	0.577	0.577	0.577	0.577	0.577	0.577	0.577	0.577	0.469	0.472	0.428	0.537	0.469	0.54	0.62	0.544	0.615	0.667	0.614	0.614
J AM MED INFORM ASSN	1.096	1.096	1.096	1.096	1.096	1.096	1.096	1.096	1.096	1.096	1.096	1.068	1.583	1.417	1.505	1.333	1.238	1.225	1.269	1.281	1.334	1.555	1.555
APPL IMMUNOHISTOCHEM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOL PSYCHIATR	3.205	3.205	3.205	3.205	3.205	3.205	3.205	3.205	3.205	3.205	3.205	4.247	4.737	4.772	4.647	5.06	4.672	5.007	4.886	5.162	4.524	4.534	4.534
REV MINERAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHEM BER-RECL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYTOMETRY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADV NUCL PHYS	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163	0.0	0.0	0.0	0.0
J NUTR	1.221	1.221	1.221	1.221	1.221	1.221	1.221	1.221	1.221	1.221	1.221	1.201	1.217	1.227	1.265	1.339	1.381	1.371	1.351	1.326	1.437	1.378	1.378
J ROY STAT SOC B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ONCOLOGY-BASEL	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.676	0.604	0.667	0.788	0.714	0.708	0.798	0.708	0.656	0.628	0.0	0.557	0.557
EUR HEART J	2.881	2.881	2.881	2.881	2.881	2.881	2.881	2.881	2.881	2.881	2.881	3.008	3.316	3.383	3.892	4.361	4.685	5.387	5.899	6.772	7.459	6.684	6.684
PERITON DIALYSIS INT	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.308	0.304	0.374	0.387	0.352	0.459	0.521	0.527	0.459	0.438	0.496	0.419	0.419
DNA CELL BIOL	0.639	0.639	0.639	0.639	0.639	0.639	0.639	0.639	0.639	0.639	0.639	0.646	0.647	0.618	0.547	0.592	0.492	0.479	0.475	0.454	0.457	0.582	0.582
J MICROCOLUMN SEP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J GEN INTERN MED	1.503	1.503	1.503	1.503	1.503	1.503	1.503	1.503	1.503	1.503	1.503	1.336	1.497	1.497	1.6	1.546	1.578	1.747	1.789	1.874	2.004	2.188	2.188
MOL BIOCHEM PARASIT	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.95	0.963	0.933	0.985	0.894	0.882	0.808	0.761	0.751	0.761	0.681	0.763	0.763
NEUROBIOL LEARN MEM	1.309	1.309	1.309	1.309	1.309	1.309	1.309	1.309	1.309	1.309	1.309	1.269	1.291	1.328	1.288	1.283	1.417	1.246	1.178	1.218	1.173	1.158	1.158
NEUROPATH APPL NEURO	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	1.198	1.053	1.069	1.195	1.359	1.344	1.308	1.495	1.564	1.689	1.891	1.891
BRAIN RES	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.703	0.762	0.792	0.82	0.852	0.89	0.879	0.89	0.866	0.808	0.861	0.842	0.842
ENVIRON HEALTH PERSP	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	2.0	2.093	2.103	2.324	2.39	2.364	2.617	2.913	2.739	2.875	2.803	2.803
ACTA CRYSTALLOGR D	0.808	0.808	0.808	0.808	0.808	0.808	0.808	0.808	0.808	0.808	0.808	0.975	1.069	1.811	3.711	3.751	5.014	4.719	4.987	2.32	1.852	1.385	1.385
REV FISH BIOL FISHER	1.433	1.433	1.433	1.433	1.433	1.433	1.433	1.433	1.433	1.433	1.433	1.06	1.206	1.339	1.05	0.952	1.108	0.976	1.096	1.127	1.154	1.293	1.293
SURGERY	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	0.98	1.038	1.202	1.21	1.173	1.282	1.208	1.291	1.376	1.405	1.279	1.295	1.295
EXP EYE RES	0.797	0.797	0.797	0.797	0.797	0.797	0.797	0.797	0.797	0.797	0.797	0.843	0.831	0.911	0.863	0.959	0.87	0.868	0.914	0.91	0.981	0.960	0.960
ADV AGRON	1.417	1.417	1.417	1.417	1.417	1.417	1.417	1.417	1.417	1.417	1.417	1.405	1.54	1.77	1.959	1.832	2.093	2.152	2.385	1.959	1.579	1.393	1.393
ANN MED	1.713	1.713	1.713	1.713	1.713	1.713	1.713	1.713	1.713	1.713	1.713	1.687	1.556	1.629	1.492	1.628	1.471	1.451	1.339	1.297	1.056	1.135	1.135
CRIT REV ORAL BIOL M	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLIN ORAL IMPLAN RES	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.994	0.994	1.123	1.039	0.992	0.884	1.197	1.016	1.185	1.095	1.136	1.094	1.062	1.062
INSECT BIOCHEM MOLEC	0.968	0.968	0.968	0.968	0.968	0.968	0.968	0.968	0.968	0.968	0.968	0.824	0.944	1.009	0.963	1.045	1.123	0.938	1.128	0.983	1.104	1.066	1.066
BRIT MED BULL	1.288	1.288	1.288	1.288	1.288	1.288	1.288	1.288	1.288	1.288	1.288	1.415	1.13	1.069	1.246	1.498	1.424	1.5	1.319	1.381	1.232	1.235	1.235
DEMENTIA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOSCIENCE	2.748	2.748	2.748	2.748	2.748	2.748	2.748	2.748	2.748	2.748	2.748	2.794	2.66	2.58	2.789	2.488	2.966	2.549	2.558	2.325	2.480	2.349	2.349
CONTRIB MINERAL PETR	1.908	1.908	1.908	1.908	1.908	1.908	1.908	1.908	1.908	1.908	1.908	1.746	1.569	1.593	1.744	1.562	1.612	1.552	1.516	1.39	1.837	1.550	1.550
NEUROUROL URODYNAM	0.948	0.948	0.948	0.948	0.948	0.948	0.948	0.948	0.948	0.948	0.948	0.67	0.797	0.751	0.751	0.741	0.794	0.813	0.791	0.778	0.807	0.660	0.660
CHROMATOGRAPHIA	0.274	0.274	0.274	0.274	0.274	0.274	0.274	0.274	0.274	0.274	0.274	0.313	0.281	0.289	0.299	0.303	0.278	0.262	0.245	0.286	0.301	0.262	0.262
GEOLOGY	2.18	2.18	2.18	2.18	2.18	2.18	2.18	2.18	2.18	2.18	2.18	2.24	2.204	2.306	2.22	2.355	2.223	2.28	2.192	2.238	2.435	2.254	2.254
J CLIN IMMUNOL	0.947	0.947	0.947	0.947	0.947	0.947	0.947	0.947	0.947	0.947	0.947	0.947	1.013	1.06	1.069	1.084	1.004	0.998	0.953	1.057	1.069	1.074	1.074
J MOL NEUROSCI	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.743	0.796	0.771	0.685	0.775	0.748	0.628	0.629	0.596	0.550	0.538	0.538
WORLD J SURG	0.669	0.669	0.669	0.669	0.669	0.669	0.669	0.669	0.669	0.669	0.669	0.671	0.782	0.801	0.856	0.834	0.851	0.887	0.958	0.896	0.908	0.915	0.915
CYTOKINE	0.728	0.728	0.728	0.728	0.728	0.728	0.728	0.728	0.728	0.728	0.728	0.763	0.93	0.933	1.022	0.943	0.866	0.764	0.793	0.889	0.860	0.836	0.836
J ENDOVASC SURG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J CHEM INF COMP SCI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANN MATH	4.058	4.058	4.058	4.058	4.058	4.058	4.058	4.058	4.058	4.058	4.058	4.487	5.653	4.998	5.03	5.432	6.155	6.489	6.305	6.404	7.618	7.276	7.276
VISION RES	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.76	0.818	0.83	0.852	0.917	1.001	1.035	0.951	0.95	0.924	0.821	0.947	0.947
ISRAEL J CHEM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J ENVIRON QUAL	0.985	0.985	0.985	0.985	0.985	0.985	0.985	0.985	0.985	0.985	0.985	0.928	0.863	0.866	0.869	0.811	0.824	0.884	0.854	0.754	0.733	0.670	0.670
MAMM GENOME	1.033	1.033	1.033	1.033	1.033	1.033	1.033	1.033	1.033	1.033	1.033	0.866	1.081	0.982	1.128	0.963	0.947	0.918	1.111	1.11	1.118	0.957	0.957
BRIT J OBSTET GYNAEC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SURV OPHTHALMOL	1.349	1.349	1.349	1.349	1.349	1.349	1.349	1.349	1.349	1.349	1.349	1.317	1.176	1.344	1.416	1.305	1.166	1.203	1.404	1.282	1.346	1.260	1.260
MOL CELL ENDOCRINOL	0.996	0.996	0.996	0.996	0.996	0.996	0.996	0.996	0.996	0.996	0.996	1.048	1.133	1.138	1.195	1.153	1.304	1.251	1.255	1.134	1.114	0.975	0.975
REV MEX ASTRON ASTR	1.108	1.108	1.108	1.108	1.108	1.108	1.108	1.108	1.108	1.108	1.108	1.009	1.045	0.981	0.594	0.61	0.542	0.989	0.898	0.874	0.996	0.983	0.983
ASTROPART PHYS	1.139	1.139	1.139	1.139	1.139	1.139	1.139	1.139	1.139	1.139	1.139	1.681	1.369	1.271	1.268	1.583	1.347	1.303	1.164	1.073	1.065	0.898	0.898
P SOC EXP BIOL MED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOL MEMBR BIOL	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.665	1.348	1.394	1.178	1.053	0.931	0.86	0.78	0.659	0.628	0.577	0.660	0.660
ANN THORAC SURG	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.758	0.795	0.921	0.997	1.262	1.345	1.398	1.539	1.326	1.3	1.180	1.143	1.143
PHARMACOPSYCHIATRY	0.575	0.575	0.575	0.575	0.575	0.575	0.575	0.575	0.575	0.575	0.575	0.554	0.542	0.529	0.422	0.583	0.516	0.599	0.497	0.532	0.473	0.512	0.512
J IMMUNOL METHODS	0.844	0.844	0.844	0.844	0.844	0.844	0.844	0.844	0.844	0.844	0.844	0.827	0.85	0.755	0.8	0.864	0.816	0.818	0.712	0.734	0.753	0.745	0.745
MODERN PATHOL	1.155	1.155	1.155	1.155	1.155	1.155	1.155	1.155	1.155	1.155	1.155	1.287	1.489	1.469	1.695	1.718	1.889	1.855	1.933	1.99	1.949	1.960	1.960
THEOR APPL GENET	1.102	1.102	1.102	1.102	1.102	1.102	1.102	1.102	1.102	1.102	1.102	1.004	0.981	0.952	0.987	0.998	0.954	0.928	0.963	1.004	1.071	1.027	1.027
J MUSCLE RES CELL M	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.814	0.707	0.742	0.745	0.539	0.754	0.598	0.735	0.708	0.697	0.770	0.770
J REPROD FERTIL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEX TRANSM DIS	1.173	1.173	1.173	1.173	1.173	1.173	1.173	1.173	1.173	1.173	1.173	0.923	0.935	1.163	1.059	0.88	0.985	1.179	1.508	1.034	0.961	1.117	1.117
GROWTH FACTORS	1.492	1.492	1.492	1.492	1.492	1.492	1.492	1.492	1.492	1.492	1.492	1.321	1.435	1.175	0.814	0.669	0.842	0.874	0.765	0.764	0.679	0.475	0.475
J OPT SOC AM B	0.972	0.972	0.972	0.972	0.972	0.972	0.972	0.972	0.972	0.972	0.972	0.835	0.794	0.749	0.813	0.77	0.698	0.698	0.599	0.496	0.518	0.530	0.530
SYNTHESIS-STUTTGART	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.706	0.723	0.664	0.607	0.623	0.594	0.577	0.578	0.567	0.578	0.557	0.583	0.583
J AM COLL SURGEONS	1.016	1.016	1.016	1.016	1.016	1.016	1.016	1.016	1.016	1.016	1.016	1.066	1.253	1.446	1.583	1.611	1.764	2.04	2.129	1.978	1.859	1.900	1.900
J PHYS SOC JPN	0.779	0.779	0.779	0.779	0.779	0.779	0.779	0.779	0.779	0.779	0.779	0.783	0.937	1.066	0.969	0.922	0.688	0.644	0.561	0.502	0.492	0.475	0.475
NUTR CANCER	0.814	0.814	0.814	0.814	0.814	0.814	0.814	0.814	0.814	0.814	0.814	0.769	0.746	0.692	0.738	0.753	0.784	0.662	0.602	0.569	0.500	0.525	0.525
BEHAV ECOL	1.524	1.524	1.524	1.524	1.524	1.524	1.524	1.524	1.524	1.524	1.524	1.366	1.324	1.325	1.299	1.195	1.192	1.204	1.129	1.1	1.198	1.165	1.165
SEMIN VIROL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANNU REV PUBL HEALTH	3.364	3.364	3.364	3.364	3.364	3.364	3.364	3.364	3.364	3.364	3.364	3.088	4.356	4.465	4.067	4.079	3.276	3.364	3.671	4.631	5.033	6.812	6.812
APPL CATAL A-GEN	0.956	0.956	0.956	0.956	0.956	0.956	0.956	0.956	0.956	0.956	0.956	1.013	0.999	0.972	0.931	0.929	0.873	0.883	0.839	0.804	0.777	0.770	0.770
ANAL BIOCHEM	0.977	0.977	0.977	0.977	0.977	0.977	0.977	0.977	0.977	0.977	0.977	1.022	1.01	0.968	0.914	0.851	0.772	0.707	0.667	0.614	0.539	0.607	0.607
DRUG DEVELOP RES	0.246	0.246	0.246	0.246	0.246	0.246	0.246	0.246	0.246	0.246	0.246	0.251	0.278	0.314	0.362	0.227	0.267	0.221	0.208	0.281	0.345	0.374	0.374
ALLERGY	1.122	1.122	1.122	1.122	1.122	1.122	1.122	1.122	1.122	1.122	1.122	1.354	1.389	1.356	1.752	1.627	1.617	1.605	1.62	1.779	1.939	1.885	1.885
GLOBAL PLANET CHANGE	1.428	1.428	1.428	1.428	1.428	1.428	1.428	1.428	1.428	1.428	1.428	1.326	1.424	1.449	1.534	1.795	1.695	1.395	1.488	1.544	1.464	1.586	1.586
BIOSENS BIOELECTRON	1.292	1.292	1.292	1.292	1.292	1.292	1.292	1.292	1.292	1.292	1.292	1.376	1.237	1.238	1.21	1.255	1.195	1.169	1.188	1.176	1.230	1.280	1.280
J MOL GRAPH MODEL	0.891	0.891	0.891	0.891	0.891	0.891	0.891	0.891	0.891	0.891	0.891	0.783	0.657	0.635	0.613	0.563	0.466	0.475	0.465	0.438	0.402	0.358	0.358
TELLUS B	1.468	1.468	1.468	1.468	1.468	1.468	1.468	1.468	1.468	1.468	1.468	1.551	1.508	1.647	1.448	1.557	1.678	1.323	1.417	1.455	1.163	1.023	1.023
BRIT J GEN PRACT	0.788	0.788	0.788	0.788	0.788	0.788	0.788	0.788	0.788	0.788	0.788	0.689	0.797	0.88	0.758	0.914	0.765	0.961	1.063	1.078	1.161	1.370	1.370
NEURODEGENERATION	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHROMOSOME RES	1.465	1.465	1.465	1.465	1.465	1.465	1.465	1.465	1.465	1.465	1.465	1.527	1.295	1.514	1.382	1.258	1.205	1.123	1.035	1.034	0.930	0.947	0.947
J HERED	1.024	1.024	1.024	1.024	1.024	1.024	1.024	1.024	1.024	1.024	1.024	0.872	0.915	0.858	0.973	0.843	0.783	0.798	0.593	0.748	0.858	0.830	0.830
MAYO CLIN PROC	1.29	1.29	1.29	1.29	1.29	1.29	1.29	1.29	1.29	1.29	1.29	1.362	1.517	1.61	1.972	1.964	2.134	2.283	2.378	2.733	2.825	2.765	2.765
ADV ANAT EMBRYOL CEL	1.023	1.023	1.023	1.023	1.023	1.023	1.023	1.023	1.023	1.023	1.023	0.988	0.907	0.713	1.239	1.18	1.751	2.119	1.091	0.714	0.976	0.767	0.767
BOT REV	0.916	0.916	0.916	0.916	0.916	0.916	0.916	0.916	0.916	0.916	0.916	0.859	1.157	1.281	1.279	0.996	1.018	0.942	0.734	0.752	0.833	0.708	0.708
EVOL BIOL	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.06	1.245	1.176	1.108	1.185	0.854	0.863	0.863
JPEN-PARENTER ENTER	0.496	0.496	0.496	0.496	0.496	0.496	0.496	0.496	0.496	0.496	0.496	0.478	0.555	0.552	0.709	0.694	0.841	1.083	0.943	1.103	1.076	1.076	1.076
MED MICROBIOL IMMUN	0.571	0.571	0.571	0.571	0.571	0.571	0.571	0.571	0.571	0.571	0.571	0.827	0.887	0.836	0.93	0.947	0.901	0.878	0.828	0.886	0.830	0.834	0.834
MOL ASPECTS MED	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.25	3.044	3.325	3.289	3.499	3.797	3.623	3.468	3.146	3.146
SPRINGER SEMIN IMMUN	1.362	1.362	1.362	1.362	1.362	1.362	1.362	1.362	1.362	1.362	1.362	1.687	1.687	1.687	1.687	1.687	1.687	1.687	1.687	0.0	0.0	0.0	0.0
WILDLIFE MONOGR	1.982	1.982	1.982	1.982	1.982	1.982	1.982	1.982	1.982	1.982	1.982	1.837	1.561	2.438	2.24	1.933	1.914	2.009	1.976	2.023	1.995	2.605	2.605
J CLIN EPIDEMIOL	1.264	1.264	1.264	1.264	1.264	1.264	1.264	1.264	1.264	1.264	1.264	1.367	1.566	1.651	1.744	2.188	2.42	2.71	2.767	2.996	2.300	2.436	2.436
J ELECTROCHEM SOC	0.835	0.835	0.835	0.835	0.835	0.835	0.835	0.835	0.835	0.835	0.835	0.823	0.793	0.826	0.802	0.771	0.696	0.744	0.699	0.723	0.726	0.671	0.671
PHYS PLASMAS	0.806	0.806	0.806	0.806	0.806	0.806	0.806	0.806	0.806	0.806	0.806	0.794	0.834	0.82	0.741	0.782	0.681	0.643	0.592	0.621	0.469	0.484	0.484
AM HEART J	1.502	1.502	1.502	1.502	1.502	1.502	1.502	1.502	1.502	1.502	1.502	1.451	1.61	1.631	1.751	1.872	1.87	2.008	1.877	1.939	2.106	1.723	1.723
PSYCHONEUROENDOCRINO	1.406	1.406	1.406	1.406	1.406	1.406	1.406	1.406	1.406	1.406	1.406	1.444	1.446	1.668	1.585	1.758	1.691	1.686	1.648	1.657	1.612	1.444	1.444
CHEM PHYS	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.743	0.73	0.733	0.701	0.642	0.677	0.576	0.578	0.555	0.532	0.464	0.409	0.409
RHEUM DIS CLIN N AM	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.78	0.694	0.801	0.857	0.985	0.915	0.935	0.829	0.787	0.902	1.326	1.206	1.206
J APPL CRYSTALLOGR	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.01	2.204	1.985	1.92	2.877	2.121	1.784	1.735	1.613	1.493	1.424	1.188	1.188
J EXP BOT	1.516	1.516	1.516	1.516	1.516	1.516	1.516	1.516	1.516	1.516	1.516	1.405	1.466	1.472	1.598	1.609	1.695	1.738	1.685	1.789	1.699	1.741	1.741
NUCL PHYS A	0.856	0.856	0.856	0.856	0.856	0.856	0.856	0.856	0.856	0.856	0.856	0.722	0.79	0.811	0.7	0.626	0.675	0.552	0.518	0.562	0.479	0.440	0.440
NEUROPEDIATRICS	0.569	0.569	0.569	0.569	0.569	0.569	0.569	0.569	0.569	0.569	0.569	0.504	0.49	0.48	0.454	0.423	0.449	0.406	0.427	0.482	0.425	0.514	0.514
ANN RHEUM DIS	1.66	1.66	1.66	1.66	1.66	1.66	1.66	1.66	1.66	1.66	1.66	1.802	2.12	2.171	2.371	2.51	2.655	2.689	2.95	3.614	3.812	4.205	4.205
J BIOL RHYTHM	1.863	1.863	1.863	1.863	1.863	1.863	1.863	1.863	1.863	1.863	1.863	1.887	1.844	1.552	1.19	1.274	1.377	1.181	1.196	1.369	1.219	1.295	1.295
COMPUT APPL BIOSCI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J PHYS II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOTECHNOL BIOENG	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.959	0.91	0.995	1.006	1.025	1.096	1.14	1.188	1.148	1.141	1.031	1.045	1.045
AM J MED GENET	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J NEUROL	0.978	0.978	0.978	0.978	0.978	0.978	0.978	0.978	0.978	0.978	0.978	0.895	0.964	1.161	1.039	1.191	1.13	1.153	1.11	1.212	1.238	1.294	1.294
J PERIODONTOL	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.556	0.615	0.635	0.707	0.696	0.826	0.802	0.836	0.839	0.937	0.863	0.926	0.926
ADV DRUG DELIVER REV	3.066	3.066	3.066	3.066	3.066	3.066	3.066	3.066	3.066	3.066	3.066	2.866	3.632	3.83	3.858	4.177	3.782	3.925	4.229	4.212	4.036	3.758	3.758
PHYS REV C	0.963	0.963	0.963	0.963	0.963	0.963	0.963	0.963	0.963	0.963	0.963	0.885	0.896	0.927	0.925	0.931	0.894	0.843	0.789	0.842	0.737	0.707	0.707
BAILLIERE CLIN ENDOC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J NEUROCYTOL	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	1.045	0.0	0.0	0.0	0.0
